"Date","FromCurrencyId","ToCurrencyId","ToCurrencySysname","EuroRate"
2024-10-04,2,14,INR,0.0107980
2024-10-04,2,15,NZD,0.5624613
2024-10-04,2,16,ALL,0.0094000
2024-10-04,2,17,COP,0.0002000
2024-10-03,2,1,USD,0.9058792
2024-10-03,2,2,EUR,1.0000000
2024-10-03,2,3,GBP,1.1868309
2024-10-03,2,4,JPY,0.0061736
2024-10-03,2,5,AUD,0.6201935
2024-10-03,2,6,MXN,0.0464276
2024-10-03,2,7,SEK,0.0880204
2024-10-03,2,8,NOK,0.0853279
2024-10-03,2,9,HUF,0.0024911
2024-10-03,2,10,CAD,0.6691201
2024-10-03,2,11,BRL,0.1658265
2024-10-03,2,12,PEN,0.2488000
2024-10-03,2,13,CLP,0.0009982
2024-10-03,2,14,INR,0.0107848
2024-10-03,2,15,NZD,0.5634120
2024-10-03,2,16,ALL,0.0094000
2024-10-03,2,17,COP,0.0002000
2024-10-02,2,1,USD,0.9032608
2024-10-02,2,2,EUR,1.0000000
2024-10-02,2,3,GBP,1.2006532
2024-10-02,2,4,JPY,0.0062399
2024-10-02,2,5,AUD,0.6231306
2024-10-02,2,6,MXN,0.0462785
2024-10-02,2,7,SEK,0.0881096
2024-10-02,2,8,NOK,0.0856641
2024-10-02,2,9,HUF,0.0025029
2024-10-02,2,10,CAD,0.6697027
2024-10-02,2,11,BRL,0.1667751
2024-10-02,2,12,PEN,0.2488000
2024-10-02,2,13,CLP,0.0009982
2024-10-02,2,14,INR,0.0107551
2024-10-02,2,15,NZD,0.5677302
2024-10-02,2,16,ALL,0.0094000
2024-10-02,2,17,COP,0.0002000
2024-10-01,2,1,USD,0.9020386
2024-10-01,2,2,EUR,1.0000000
2024-10-01,2,3,GBP,1.2020242
2024-10-01,2,4,JPY,0.0062747
2024-10-01,2,5,AUD,0.6234414
2024-10-01,2,6,MXN,0.0457783
2024-10-01,2,7,SEK,0.0883822
2024-10-01,2,8,NOK,0.0852479
2024-10-01,2,9,HUF,0.0025136
2024-10-01,2,10,CAD,0.6672895
2024-10-01,2,11,BRL,0.1656260
2024-10-01,2,12,PEN,0.2488000
2024-10-01,2,13,CLP,0.0009927
2024-10-01,2,14,INR,0.0107607
2024-10-01,2,15,NZD,0.5698655
2024-10-01,2,16,ALL,0.0094000
2024-10-01,2,17,COP,0.0002000
2024-09-30,2,1,USD,0.8931761
2024-09-30,2,2,EUR,1.0000000
2024-09-30,2,3,GBP,1.1969884
2024-09-30,2,4,JPY,0.0062570
2024-09-30,2,5,AUD,0.6185822
2024-09-30,2,6,MXN,0.0454872
2024-09-30,2,7,SEK,0.0884956
2024-09-30,2,8,NOK,0.0850015
2024-09-30,2,9,HUF,0.0025197
2024-09-30,2,10,CAD,0.6608075
2024-09-30,2,11,BRL,0.1652783
2024-09-30,2,12,PEN,0.2488000
2024-09-30,2,13,CLP,0.0009927
2024-09-30,2,14,INR,0.0106595
2024-09-30,2,15,NZD,0.5676658
2024-09-30,2,16,ALL,0.0094000
2024-09-30,2,17,COP,0.0002000
2024-09-29,2,1,USD,0.8962180
2024-09-29,2,2,EUR,1.0000000
2024-09-29,2,3,GBP,1.1999328
2024-09-29,2,4,JPY,0.0062645
2024-09-29,2,5,AUD,0.6180470
2024-09-29,2,6,MXN,0.0457930
2024-09-29,2,7,SEK,0.0887075
2024-09-29,2,8,NOK,0.0850521
2024-09-29,2,9,HUF,0.0025192
2024-09-29,2,10,CAD,0.6650705
2024-09-29,2,11,BRL,0.1648315
2024-09-29,2,12,PEN,0.2488000
2024-09-29,2,13,CLP,0.0009927
2024-09-29,2,14,INR,0.0107085
2024-09-29,2,15,NZD,0.5666043
2024-09-29,2,16,ALL,0.0094000
2024-09-29,2,17,COP,0.0002000
2024-09-28,2,1,USD,0.8962180
2024-09-28,2,2,EUR,1.0000000
2024-09-28,2,3,GBP,1.1999328
2024-09-28,2,4,JPY,0.0062645
2024-09-28,2,5,AUD,0.6180470
2024-09-28,2,6,MXN,0.0457930
2024-09-28,2,7,SEK,0.0887075
2024-09-28,2,8,NOK,0.0850521
2024-09-28,2,9,HUF,0.0025192
2024-09-28,2,10,CAD,0.6650705
2024-09-28,2,11,BRL,0.1648315
2024-09-28,2,12,PEN,0.2488000
2024-09-28,2,13,CLP,0.0009927
2024-09-28,2,14,INR,0.0107085
2024-09-28,2,15,NZD,0.5666043
2024-09-28,2,16,ALL,0.0094000
2024-09-28,2,17,COP,0.0002000
2024-09-27,2,1,USD,0.8962180
2024-09-27,2,2,EUR,1.0000000
2024-09-27,2,3,GBP,1.1999328
2024-09-27,2,4,JPY,0.0062645
2024-09-27,2,5,AUD,0.6180470
2024-09-27,2,6,MXN,0.0457930
2024-09-27,2,7,SEK,0.0887075
2024-09-27,2,8,NOK,0.0850521
2024-09-27,2,9,HUF,0.0025192
2024-09-27,2,10,CAD,0.6650705
2024-09-27,2,11,BRL,0.1648315
2024-09-27,2,12,PEN,0.2488000
2024-09-27,2,13,CLP,0.0009927
2024-09-27,2,14,INR,0.0107085
2024-09-27,2,15,NZD,0.5666043
2024-09-27,2,16,ALL,0.0094000
2024-09-27,2,17,COP,0.0002000
2024-09-26,2,1,USD,0.8964590
2024-09-26,2,2,EUR,1.0000000
2024-09-26,2,3,GBP,1.1986383
2024-09-26,2,4,JPY,0.0062197
2024-09-26,2,5,AUD,0.6166369
2024-09-26,2,6,MXN,0.0458087
2024-09-26,2,7,SEK,0.0884956
2024-09-26,2,8,NOK,0.0848428
2024-09-26,2,9,HUF,0.0025256
2024-09-26,2,10,CAD,0.6655574
2024-09-26,2,11,BRL,0.1656397
2024-09-26,2,12,PEN,0.2488000
2024-09-26,2,13,CLP,0.0009808
2024-09-26,2,14,INR,0.0107185
2024-09-26,2,15,NZD,0.5652592
2024-09-26,2,16,ALL,0.0094000
2024-09-26,2,17,COP,0.0002000
2024-09-25,2,1,USD,0.8933357
2024-09-25,2,2,EUR,1.0000000
2024-09-25,2,3,GBP,1.1954144
2024-09-25,2,4,JPY,0.0061923
2024-09-25,2,5,AUD,0.6144016
2024-09-25,2,6,MXN,0.0459927
2024-09-25,2,7,SEK,0.0884095
2024-09-25,2,8,NOK,0.0855871
2024-09-25,2,9,HUF,0.0025315
2024-09-25,2,10,CAD,0.6647168
2024-09-25,2,11,BRL,0.1636554
2024-09-25,2,12,PEN,0.2488000
2024-09-25,2,13,CLP,0.0009808
2024-09-25,2,14,INR,0.0106866
2024-09-25,2,15,NZD,0.5641749
2024-09-25,2,16,ALL,0.0094000
2024-09-25,2,17,COP,0.0002000
2024-09-24,2,1,USD,0.8982305
2024-09-24,2,2,EUR,1.0000000
2024-09-24,2,3,GBP,1.2016342
2024-09-24,2,4,JPY,0.0062445
2024-09-24,2,5,AUD,0.6158773
2024-09-24,2,6,MXN,0.0463504
2024-09-24,2,7,SEK,0.0885465
2024-09-24,2,8,NOK,0.0861178
2024-09-24,2,9,HUF,0.0025336
2024-09-24,2,10,CAD,0.6652032
2024-09-24,2,11,BRL,0.1629461
2024-09-24,2,12,PEN,0.2488000
2024-09-24,2,13,CLP,0.0009630
2024-09-24,2,14,INR,0.0107353
2024-09-24,2,15,NZD,0.5647484
2024-09-24,2,16,ALL,0.0094000
2024-09-24,2,17,COP,0.0002000
2024-09-23,2,1,USD,0.8993615
2024-09-23,2,2,EUR,1.0000000
2024-09-23,2,3,GBP,1.1973467
2024-09-23,2,4,JPY,0.0062664
2024-09-23,2,5,AUD,0.6144771
2024-09-23,2,6,MXN,0.0463145
2024-09-23,2,7,SEK,0.0880127
2024-09-23,2,8,NOK,0.0855725
2024-09-23,2,9,HUF,0.0025337
2024-09-23,2,10,CAD,0.6637902
2024-09-23,2,11,BRL,0.1613528
2024-09-23,2,12,PEN,0.2488000
2024-09-23,2,13,CLP,0.0009630
2024-09-23,2,14,INR,0.0107648
2024-09-23,2,15,NZD,0.5627462
2024-09-23,2,16,ALL,0.0094000
2024-09-23,2,17,COP,0.0002000
2024-09-22,2,1,USD,0.8955759
2024-09-22,2,2,EUR,1.0000000
2024-09-22,2,3,GBP,1.1917531
2024-09-22,2,4,JPY,0.0062081
2024-09-22,2,5,AUD,0.6102026
2024-09-22,2,6,MXN,0.0462772
2024-09-22,2,7,SEK,0.0878657
2024-09-22,2,8,NOK,0.0852297
2024-09-22,2,9,HUF,0.0025401
2024-09-22,2,10,CAD,0.6601532
2024-09-22,2,11,BRL,0.1650982
2024-09-22,2,12,PEN,0.2488000
2024-09-22,2,13,CLP,0.0009630
2024-09-22,2,14,INR,0.0107211
2024-09-22,2,15,NZD,0.5580669
2024-09-22,2,16,ALL,0.0094000
2024-09-22,2,17,COP,0.0002000
2024-09-21,2,1,USD,0.8955759
2024-09-21,2,2,EUR,1.0000000
2024-09-21,2,3,GBP,1.1917531
2024-09-21,2,4,JPY,0.0062081
2024-09-21,2,5,AUD,0.6102026
2024-09-21,2,6,MXN,0.0462772
2024-09-21,2,7,SEK,0.0878657
2024-09-21,2,8,NOK,0.0852297
2024-09-21,2,9,HUF,0.0025401
2024-09-21,2,10,CAD,0.6601532
2024-09-21,2,11,BRL,0.1650982
2024-09-21,2,12,PEN,0.2488000
2024-09-21,2,13,CLP,0.0009630
2024-09-21,2,14,INR,0.0107211
2024-09-21,2,15,NZD,0.5580669
2024-09-21,2,16,ALL,0.0094000
2024-09-21,2,17,COP,0.0002000
2024-09-20,2,1,USD,0.8955759
2024-09-20,2,2,EUR,1.0000000
2024-09-20,2,3,GBP,1.1917531
2024-09-20,2,4,JPY,0.0062081
2024-09-20,2,5,AUD,0.6102026
2024-09-20,2,6,MXN,0.0462772
2024-09-20,2,7,SEK,0.0878657
2024-09-20,2,8,NOK,0.0852297
2024-09-20,2,9,HUF,0.0025401
2024-09-20,2,10,CAD,0.6601532
2024-09-20,2,11,BRL,0.1650982
2024-09-20,2,12,PEN,0.2488000
2024-09-20,2,13,CLP,0.0009630
2024-09-20,2,14,INR,0.0107211
2024-09-20,2,15,NZD,0.5580669
2024-09-20,2,16,ALL,0.0094000
2024-09-20,2,17,COP,0.0002000
2024-09-19,2,1,USD,0.8989572
2024-09-19,2,2,EUR,1.0000000
2024-09-19,2,3,GBP,1.1872959
2024-09-19,2,4,JPY,0.0063315
2024-09-19,2,5,AUD,0.6097561
2024-09-19,2,6,MXN,0.0470805
2024-09-19,2,7,SEK,0.0883080
2024-09-19,2,8,NOK,0.0849235
2024-09-19,2,9,HUF,0.0025365
2024-09-19,2,10,CAD,0.6615069
2024-09-19,2,11,BRL,0.1640904
2024-09-19,2,12,PEN,0.2488000
2024-09-19,2,13,CLP,0.0009669
2024-09-19,2,14,INR,0.0107375
2024-09-19,2,15,NZD,0.5593780
2024-09-19,2,16,ALL,0.0094000
2024-09-19,2,17,COP,0.0002000
2024-09-18,2,1,USD,0.8989572
2024-09-18,2,2,EUR,1.0000000
2024-09-18,2,3,GBP,1.1872959
2024-09-18,2,4,JPY,0.0063315
2024-09-18,2,5,AUD,0.6097561
2024-09-18,2,6,MXN,0.0470805
2024-09-18,2,7,SEK,0.0883080
2024-09-18,2,8,NOK,0.0849235
2024-09-18,2,9,HUF,0.0025365
2024-09-18,2,10,CAD,0.6615069
2024-09-18,2,11,BRL,0.1640904
2024-09-18,2,12,PEN,0.2488000
2024-09-18,2,13,CLP,0.0009767
2024-09-18,2,14,INR,0.0107375
2024-09-18,2,15,NZD,0.5593780
2024-09-18,2,16,ALL,0.0094000
2024-09-18,2,17,COP,0.0002000
2024-09-17,2,1,USD,0.8977467
2024-09-17,2,2,EUR,1.0000000
2024-09-17,2,3,GBP,1.1865493
2024-09-17,2,4,JPY,0.0063812
2024-09-17,2,5,AUD,0.6070908
2024-09-17,2,6,MXN,0.0464490
2024-09-17,2,7,SEK,0.0883041
2024-09-17,2,8,NOK,0.0848284
2024-09-17,2,9,HUF,0.0025337
2024-09-17,2,10,CAD,0.6607638
2024-09-17,2,11,BRL,0.1633026
2024-09-17,2,12,PEN,0.2488000
2024-09-17,2,13,CLP,0.0009767
2024-09-17,2,14,INR,0.0107175
2024-09-17,2,15,NZD,0.5566379
2024-09-17,2,16,ALL,0.0094000
2024-09-17,2,17,COP,0.0002000
2024-09-16,2,1,USD,0.9024456
2024-09-16,2,2,EUR,1.0000000
2024-09-16,2,3,GBP,1.1837822
2024-09-16,2,4,JPY,0.0064033
2024-09-16,2,5,AUD,0.6045218
2024-09-16,2,6,MXN,0.0463742
2024-09-16,2,7,SEK,0.0880011
2024-09-16,2,8,NOK,0.0843917
2024-09-16,2,9,HUF,0.0025295
2024-09-16,2,10,CAD,0.6639665
2024-09-16,2,11,BRL,0.1609088
2024-09-16,2,12,PEN,0.2488000
2024-09-16,2,13,CLP,0.0009767
2024-09-16,2,14,INR,0.0107541
2024-09-16,2,15,NZD,0.5563901
2024-09-16,2,16,ALL,0.0094000
2024-09-16,2,17,COP,0.0002000
2024-09-15,2,1,USD,0.9024456
2024-09-15,2,2,EUR,1.0000000
2024-09-15,2,3,GBP,1.1837822
2024-09-15,2,4,JPY,0.0064033
2024-09-15,2,5,AUD,0.6045218
2024-09-15,2,6,MXN,0.0463742
2024-09-15,2,7,SEK,0.0880011
2024-09-15,2,8,NOK,0.0843917
2024-09-15,2,9,HUF,0.0025295
2024-09-15,2,10,CAD,0.6639665
2024-09-15,2,11,BRL,0.1609088
2024-09-15,2,12,PEN,0.2488000
2024-09-15,2,13,CLP,0.0009577
2024-09-15,2,14,INR,0.0107541
2024-09-15,2,15,NZD,0.5563901
2024-09-15,2,16,ALL,0.0094000
2024-09-15,2,17,COP,0.0002000
2024-09-14,2,1,USD,0.9024456
2024-09-14,2,2,EUR,1.0000000
2024-09-14,2,3,GBP,1.1837822
2024-09-14,2,4,JPY,0.0064033
2024-09-14,2,5,AUD,0.6045218
2024-09-14,2,6,MXN,0.0463742
2024-09-14,2,7,SEK,0.0880011
2024-09-14,2,8,NOK,0.0843917
2024-09-14,2,9,HUF,0.0025295
2024-09-14,2,10,CAD,0.6639665
2024-09-14,2,11,BRL,0.1609088
2024-09-14,2,12,PEN,0.2488000
2024-09-14,2,13,CLP,0.0009577
2024-09-14,2,14,INR,0.0107541
2024-09-14,2,15,NZD,0.5563901
2024-09-14,2,16,ALL,0.0094000
2024-09-14,2,17,COP,0.0002000
2024-09-13,2,1,USD,0.9024456
2024-09-13,2,2,EUR,1.0000000
2024-09-13,2,3,GBP,1.1837822
2024-09-13,2,4,JPY,0.0064033
2024-09-13,2,5,AUD,0.6045218
2024-09-13,2,6,MXN,0.0463742
2024-09-13,2,7,SEK,0.0880011
2024-09-13,2,8,NOK,0.0843917
2024-09-13,2,9,HUF,0.0025295
2024-09-13,2,10,CAD,0.6639665
2024-09-13,2,11,BRL,0.1609088
2024-09-13,2,12,PEN,0.2488000
2024-09-13,2,13,CLP,0.0009577
2024-09-13,2,14,INR,0.0107541
2024-09-13,2,15,NZD,0.5563901
2024-09-13,2,16,ALL,0.0094000
2024-09-13,2,17,COP,0.0002000
2024-09-12,2,1,USD,0.9055510
2024-09-12,2,2,EUR,1.0000000
2024-09-12,2,3,GBP,1.1851852
2024-09-12,2,4,JPY,0.0063857
2024-09-12,2,5,AUD,0.6038647
2024-09-12,2,6,MXN,0.0454645
2024-09-12,2,7,SEK,0.0874508
2024-09-12,2,8,NOK,0.0837731
2024-09-12,2,9,HUF,0.0025240
2024-09-12,2,10,CAD,0.6668000
2024-09-12,2,11,BRL,0.1606555
2024-09-12,2,12,PEN,0.2488000
2024-09-12,2,13,CLP,0.0009577
2024-09-12,2,14,INR,0.0107825
2024-09-12,2,15,NZD,0.5566069
2024-09-12,2,16,ALL,0.0094000
2024-09-12,2,17,COP,0.0002000
2024-09-11,2,1,USD,0.9055510
2024-09-11,2,2,EUR,1.0000000
2024-09-11,2,3,GBP,1.1851852
2024-09-11,2,4,JPY,0.0063857
2024-09-11,2,5,AUD,0.6038647
2024-09-11,2,6,MXN,0.0454645
2024-09-11,2,7,SEK,0.0874508
2024-09-11,2,8,NOK,0.0837731
2024-09-11,2,9,HUF,0.0025240
2024-09-11,2,10,CAD,0.6668000
2024-09-11,2,11,BRL,0.1606555
2024-09-11,2,12,PEN,0.2488000
2024-09-11,2,13,CLP,0.0009557
2024-09-11,2,14,INR,0.0107825
2024-09-11,2,15,NZD,0.5566069
2024-09-11,2,16,ALL,0.0094000
2024-09-11,2,17,COP,0.0002000
2024-09-10,2,1,USD,0.9065361
2024-09-10,2,2,EUR,1.0000000
2024-09-10,2,3,GBP,1.1867323
2024-09-10,2,4,JPY,0.0063367
2024-09-10,2,5,AUD,0.6041931
2024-09-10,2,6,MXN,0.0455525
2024-09-10,2,7,SEK,0.0874470
2024-09-10,2,8,NOK,0.0840195
2024-09-10,2,9,HUF,0.0025165
2024-09-10,2,10,CAD,0.6678688
2024-09-10,2,11,BRL,0.1625223
2024-09-10,2,12,PEN,0.2488000
2024-09-10,2,13,CLP,0.0009557
2024-09-10,2,14,INR,0.0107953
2024-09-10,2,15,NZD,0.5580046
2024-09-10,2,16,ALL,0.0094000
2024-09-10,2,17,COP,0.0002000
2024-09-09,2,1,USD,0.9006575
2024-09-09,2,2,EUR,1.0000000
2024-09-09,2,3,GBP,1.1863381
2024-09-09,2,4,JPY,0.0062921
2024-09-09,2,5,AUD,0.6059504
2024-09-09,2,6,MXN,0.0451443
2024-09-09,2,7,SEK,0.0879523
2024-09-09,2,8,NOK,0.0847350
2024-09-09,2,9,HUF,0.0025332
2024-09-09,2,10,CAD,0.6673785
2024-09-09,2,11,BRL,0.1616684
2024-09-09,2,12,PEN,0.2488000
2024-09-09,2,13,CLP,0.0009557
2024-09-09,2,14,INR,0.0107289
2024-09-09,2,15,NZD,0.5599731
2024-09-09,2,16,ALL,0.0094000
2024-09-09,2,17,COP,0.0002000
2024-09-08,2,1,USD,0.9006575
2024-09-08,2,2,EUR,1.0000000
2024-09-08,2,3,GBP,1.1863381
2024-09-08,2,4,JPY,0.0062921
2024-09-08,2,5,AUD,0.6059504
2024-09-08,2,6,MXN,0.0451443
2024-09-08,2,7,SEK,0.0879523
2024-09-08,2,8,NOK,0.0847350
2024-09-08,2,9,HUF,0.0025332
2024-09-08,2,10,CAD,0.6673785
2024-09-08,2,11,BRL,0.1616684
2024-09-08,2,12,PEN,0.2488000
2024-09-08,2,13,CLP,0.0009567
2024-09-08,2,14,INR,0.0107289
2024-09-08,2,15,NZD,0.5599731
2024-09-08,2,16,ALL,0.0094000
2024-09-08,2,17,COP,0.0002000
2024-09-07,2,1,USD,0.9006575
2024-09-07,2,2,EUR,1.0000000
2024-09-07,2,3,GBP,1.1863381
2024-09-07,2,4,JPY,0.0062921
2024-09-07,2,5,AUD,0.6059504
2024-09-07,2,6,MXN,0.0451443
2024-09-07,2,7,SEK,0.0879523
2024-09-07,2,8,NOK,0.0847350
2024-09-07,2,9,HUF,0.0025332
2024-09-07,2,10,CAD,0.6673785
2024-09-07,2,11,BRL,0.1616684
2024-09-07,2,12,PEN,0.2488000
2024-09-07,2,13,CLP,0.0009567
2024-09-07,2,14,INR,0.0107289
2024-09-07,2,15,NZD,0.5599731
2024-09-07,2,16,ALL,0.0094000
2024-09-07,2,17,COP,0.0002000
2024-09-06,2,1,USD,0.9006575
2024-09-06,2,2,EUR,1.0000000
2024-09-06,2,3,GBP,1.1863381
2024-09-06,2,4,JPY,0.0062921
2024-09-06,2,5,AUD,0.6059504
2024-09-06,2,6,MXN,0.0451443
2024-09-06,2,7,SEK,0.0879523
2024-09-06,2,8,NOK,0.0847350
2024-09-06,2,9,HUF,0.0025332
2024-09-06,2,10,CAD,0.6673785
2024-09-06,2,11,BRL,0.1616684
2024-09-06,2,12,PEN,0.2488000
2024-09-06,2,13,CLP,0.0009567
2024-09-06,2,14,INR,0.0107289
2024-09-06,2,15,NZD,0.5599731
2024-09-06,2,16,ALL,0.0094000
2024-09-06,2,17,COP,0.0002000
2024-09-05,2,1,USD,0.9049774
2024-09-05,2,2,EUR,1.0000000
2024-09-05,2,3,GBP,1.1869718
2024-09-05,2,4,JPY,0.0062399
2024-09-05,2,5,AUD,0.6079027
2024-09-05,2,6,MXN,0.0455295
2024-09-05,2,7,SEK,0.0876347
2024-09-05,2,8,NOK,0.0847099
2024-09-05,2,9,HUF,0.0025430
2024-09-05,2,10,CAD,0.6675567
2024-09-05,2,11,BRL,0.1599411
2024-09-05,2,12,PEN,0.2488000
2024-09-05,2,13,CLP,0.0009567
2024-09-05,2,14,INR,0.0107760
2024-09-05,2,15,NZD,0.5598791
2024-09-05,2,16,ALL,0.0094000
2024-09-05,2,17,COP,0.0002000
2024-09-04,2,1,USD,0.9049774
2024-09-04,2,2,EUR,1.0000000
2024-09-04,2,3,GBP,1.1869718
2024-09-04,2,4,JPY,0.0062399
2024-09-04,2,5,AUD,0.6079027
2024-09-04,2,6,MXN,0.0455295
2024-09-04,2,7,SEK,0.0876347
2024-09-04,2,8,NOK,0.0847099
2024-09-04,2,9,HUF,0.0025430
2024-09-04,2,10,CAD,0.6675567
2024-09-04,2,11,BRL,0.1599411
2024-09-04,2,12,PEN,0.2488000
2024-09-04,2,13,CLP,0.0009894
2024-09-04,2,14,INR,0.0107760
2024-09-04,2,15,NZD,0.5598791
2024-09-04,2,16,ALL,0.0094000
2024-09-04,2,17,COP,0.0002000
2024-09-03,2,1,USD,0.9062075
2024-09-03,2,2,EUR,1.0000000
2024-09-03,2,3,GBP,1.1892728
2024-09-03,2,4,JPY,0.0062012
2024-09-03,2,5,AUD,0.6099793
2024-09-03,2,6,MXN,0.0457070
2024-09-03,2,7,SEK,0.0879353
2024-09-03,2,8,NOK,0.0849907
2024-09-03,2,9,HUF,0.0025421
2024-09-03,2,10,CAD,0.6688516
2024-09-03,2,11,BRL,0.1611448
2024-09-03,2,12,PEN,0.2488000
2024-09-03,2,13,CLP,0.0009894
2024-09-03,2,14,INR,0.0107911
2024-09-03,2,15,NZD,0.5605695
2024-09-03,2,16,ALL,0.0094000
2024-09-03,2,17,COP,0.0002000
2024-09-02,2,1,USD,0.9019572
2024-09-02,2,2,EUR,1.0000000
2024-09-02,2,3,GBP,1.1887779
2024-09-02,2,4,JPY,0.0062039
2024-09-02,2,5,AUD,0.6134593
2024-09-02,2,6,MXN,0.0459599
2024-09-02,2,7,SEK,0.0882184
2024-09-02,2,8,NOK,0.0857486
2024-09-02,2,9,HUF,0.0025476
2024-09-02,2,10,CAD,0.6692992
2024-09-02,2,11,BRL,0.1608881
2024-09-02,2,12,PEN,0.2488000
2024-09-02,2,13,CLP,0.0009894
2024-09-02,2,14,INR,0.0107586
2024-09-02,2,15,NZD,0.5646846
2024-09-02,2,16,ALL,0.0094000
2024-09-02,2,17,COP,0.0002000
2024-09-01,2,1,USD,0.9019572
2024-09-01,2,2,EUR,1.0000000
2024-09-01,2,3,GBP,1.1887779
2024-09-01,2,4,JPY,0.0062039
2024-09-01,2,5,AUD,0.6134593
2024-09-01,2,6,MXN,0.0459599
2024-09-01,2,7,SEK,0.0882184
2024-09-01,2,8,NOK,0.0857486
2024-09-01,2,9,HUF,0.0025476
2024-09-01,2,10,CAD,0.6692992
2024-09-01,2,11,BRL,0.1608881
2024-09-01,2,12,PEN,0.2488000
2024-09-01,2,13,CLP,0.0009848
2024-09-01,2,14,INR,0.0107586
2024-09-01,2,15,NZD,0.5646846
2024-09-01,2,16,ALL,0.0094000
2024-09-01,2,17,COP,0.0002000
2024-08-31,2,1,USD,0.9019572
2024-08-31,2,2,EUR,1.0000000
2024-08-31,2,3,GBP,1.1887779
2024-08-31,2,4,JPY,0.0062039
2024-08-31,2,5,AUD,0.6134593
2024-08-31,2,6,MXN,0.0459599
2024-08-31,2,7,SEK,0.0882184
2024-08-31,2,8,NOK,0.0857486
2024-08-31,2,9,HUF,0.0025476
2024-08-31,2,10,CAD,0.6692992
2024-08-31,2,11,BRL,0.1608881
2024-08-31,2,12,PEN,0.2488000
2024-08-31,2,13,CLP,0.0009848
2024-08-31,2,14,INR,0.0107586
2024-08-31,2,15,NZD,0.5646846
2024-08-31,2,16,ALL,0.0094000
2024-08-31,2,17,COP,0.0002000
2024-08-30,2,1,USD,0.9019572
2024-08-30,2,2,EUR,1.0000000
2024-08-30,2,3,GBP,1.1887779
2024-08-30,2,4,JPY,0.0062039
2024-08-30,2,5,AUD,0.6134593
2024-08-30,2,6,MXN,0.0459599
2024-08-30,2,7,SEK,0.0882184
2024-08-30,2,8,NOK,0.0857486
2024-08-30,2,9,HUF,0.0025476
2024-08-30,2,10,CAD,0.6692992
2024-08-30,2,11,BRL,0.1608881
2024-08-30,2,12,PEN,0.2488000
2024-08-30,2,13,CLP,0.0009848
2024-08-30,2,14,INR,0.0107586
2024-08-30,2,15,NZD,0.5646846
2024-08-30,2,16,ALL,0.0094000
2024-08-30,2,17,COP,0.0002000
2024-08-29,2,1,USD,0.8995233
2024-08-29,2,2,EUR,1.0000000
2024-08-29,2,3,GBP,1.1881706
2024-08-29,2,4,JPY,0.0062278
2024-08-29,2,5,AUD,0.6094959
2024-08-29,2,6,MXN,0.0456990
2024-08-29,2,7,SEK,0.0882223
2024-08-29,2,8,NOK,0.0853825
2024-08-29,2,9,HUF,0.0025419
2024-08-29,2,10,CAD,0.6674676
2024-08-29,2,11,BRL,0.1626069
2024-08-29,2,12,PEN,0.2488000
2024-08-29,2,13,CLP,0.0009848
2024-08-29,2,14,INR,0.0107116
2024-08-29,2,15,NZD,0.5610728
2024-08-29,2,16,ALL,0.0094000
2024-08-29,2,17,COP,0.0002000
2024-08-28,2,1,USD,0.8995233
2024-08-28,2,2,EUR,1.0000000
2024-08-28,2,3,GBP,1.1881706
2024-08-28,2,4,JPY,0.0062278
2024-08-28,2,5,AUD,0.6094959
2024-08-28,2,6,MXN,0.0456990
2024-08-28,2,7,SEK,0.0882223
2024-08-28,2,8,NOK,0.0853825
2024-08-28,2,9,HUF,0.0025419
2024-08-28,2,10,CAD,0.6674676
2024-08-28,2,11,BRL,0.1626069
2024-08-28,2,12,PEN,0.2488000
2024-08-28,2,13,CLP,0.0009845
2024-08-28,2,14,INR,0.0107116
2024-08-28,2,15,NZD,0.5610728
2024-08-28,2,16,ALL,0.0094000
2024-08-28,2,17,COP,0.0002000
2024-08-27,2,1,USD,0.8958968
2024-08-27,2,2,EUR,1.0000000
2024-08-27,2,3,GBP,1.1843009
2024-08-27,2,4,JPY,0.0062019
2024-08-27,2,5,AUD,0.6074965
2024-08-27,2,6,MXN,0.0461108
2024-08-27,2,7,SEK,0.0879059
2024-08-27,2,8,NOK,0.0853024
2024-08-27,2,9,HUF,0.0025437
2024-08-27,2,10,CAD,0.6648494
2024-08-27,2,11,BRL,0.1634361
2024-08-27,2,12,PEN,0.2488000
2024-08-27,2,13,CLP,0.0009845
2024-08-27,2,14,INR,0.0106753
2024-08-27,2,15,NZD,0.5582849
2024-08-27,2,16,ALL,0.0094000
2024-08-27,2,17,COP,0.0002000
2024-08-26,2,1,USD,0.8991997
2024-08-26,2,2,EUR,1.0000000
2024-08-26,2,3,GBP,1.1801777
2024-08-26,2,4,JPY,0.0061588
2024-08-26,2,5,AUD,0.6054002
2024-08-26,2,6,MXN,0.0464444
2024-08-26,2,7,SEK,0.0874470
2024-08-26,2,8,NOK,0.0847314
2024-08-26,2,9,HUF,0.0025397
2024-08-26,2,10,CAD,0.6619886
2024-08-26,2,11,BRL,0.1615457
2024-08-26,2,12,PEN,0.2488000
2024-08-26,2,13,CLP,0.0009845
2024-08-26,2,14,INR,0.0107171
2024-08-26,2,15,NZD,0.5536792
2024-08-26,2,16,ALL,0.0094000
2024-08-26,2,17,COP,0.0002000
2024-08-25,2,1,USD,0.8991997
2024-08-25,2,2,EUR,1.0000000
2024-08-25,2,3,GBP,1.1801777
